episode/count,episode/length,episode/return,eval/max_return,eval/mean_length,eval/mean_return,eval/min_return,eval/std_return,eval/step,loss/entropy,loss/policy,loss/value,step,time/elapsed_sec,time/fps
24247,1000.0,15736.554191224495,,,,,,,,,,8562000,8263.510031938553,1036.1214504378624
24248,96.0,-44.8506272278944,,,,,,,3.8506730258464814,-0.06942675831960514,20350.575634765624,8563000,8264.479197740555,1036.120945448209
24249,1000.0,16050.592600694252,,,,,,,,,,8564000,8265.036084890366,1036.1721246028414
24252,514.3333333333334,7145.659875891438,,,,,,,3.8528985917568206,-0.06248876096215099,20773.13039550781,8565000,8265.779739141464,1036.1998831691121
24256,298.25,3979.050199226363,,,,,,,,,,8566000,8266.35989022255,1036.2481326432285
24258,617.0,8739.256727172025,,,,,,,3.8568078517913817,-0.06501653403392993,12463.944274902344,8567000,8267.069227218628,1036.2801815900943
24259,1000.0,15697.948026733182,,,,,,,,,,8568000,8267.634727954865,1036.3302542902056
24260,95.0,-946.3235074581861,,,,,,,3.863545447587967,-0.062207905622199175,17720.868872070314,8569000,8268.364774942398,1036.3596954465154
24262,544.0,7718.01626446155,,,,,,,,,,8570000,8268.930677652359,1036.4097044810537
24268,249.5,2874.231794025412,,,,,,,3.868217706680298,-0.06451579898130148,29985.785791015624,8571000,8269.728362321854,1036.430657027477
24269,483.0,6891.033863941135,,,,,,,,,,8572000,8270.57958984375,1036.4448956547608
24272,535.0,7646.787725620982,,,,,,,3.866613632440567,-0.07732891009654849,16051.954760742188,8573000,8271.65201663971,1036.4314145172068
24274,549.5,7965.240972711732,,,,,,,,,,8574000,8272.511986255646,1036.4445544769546
24276,321.0,3906.470233804231,,,,,,,3.8698018550872804,-0.0675075555453077,12854.908752441406,8575000,8273.696958303452,1036.4169781918542
24278,567.5,8098.925728483392,,,,,,,,,,8576000,8274.556685447693,1036.4301467754096
24279,1000.0,15959.053375597172,,,,,,,,,,8577000,8275.513156414032,1036.4311962155841
24281,625.0,9057.071004919437,,,,,,,3.8733107686042785,-0.05528144396375865,16416.3154296875,8578000,8276.593478441238,1036.416736226548
24283,548.5,8304.028318906901,,,,,,,,,,8579000,8277.447712182999,1036.4305880631741
24288,198.4,1685.3647755729278,,,,,,,3.8800722002983092,-0.056698305893223735,21041.374853515626,8580000,8278.349827289581,1036.4384423228926
24289,1000.0,15669.2484546906,,,,,,,,,,8581000,8278.911757469177,1036.4888830054604
24290,1000.0,15511.995652159316,,,,,,,3.882269322872162,-0.08458581292070448,20590.284912109375,8582000,8279.630399227142,1036.5196978842296
24292,442.5,6417.7150386717985,,,,,,,,,,8583000,8280.191177606583,1036.5702694416466
24293,695.0,10290.245390874808,,,,,,,3.882563829421997,-0.0659759285277687,12996.727661132812,8584000,8281.201486110687,1036.5645630524955
24296,471.0,6321.410322462595,,,,,,,,,,8585000,8282.061030626297,1036.5777272412583
24298,279.5,3128.6669370776444,,,,,,,3.883695113658905,-0.06512188732158393,14793.886206054687,8586000,8283.175460338593,1036.558991308513
24299,1000.0,15665.629777722728,,,,,,,,,,8587000,8284.034975290298,1036.5721566378447
24303,365.5,4806.435158532465,,,,,,,3.8823861956596373,-0.060196065530180934,19524.241577148438,8588000,8285.255800247192,1036.5401150008881
24304,1000.0,15149.65095534654,,,,,,,,,,8589000,8286.168683052063,1036.5466029634813
24307,277.0,3088.859089567295,,,,,,,3.8809352993965147,-0.07365293097682298,16619.7828125,8590000,8287.256891012192,1036.5311601859648
24308,1000.0,15989.30718266409,,,,,,,,,,8591000,8288.142206430435,1036.5410952209036
24311,331.0,4500.227594217802,,,,,,,3.8772691249847413,-0.07015861275140196,11753.513012695312,8592000,8289.227476596832,1036.5260241992385
24313,553.0,7887.527888271809,,,,,,,,,,8593000,8290.114067316055,1036.5357979666503
24315,261.5,2569.9710341085724,,,,,,,3.87465478181839,-0.0733745644101873,21573.239184570313,8594000,8291.002451896667,1036.5453453742518
24320,275.0,3402.743312998379,,,,,,,,,,8595000,8291.574318408966,1036.5944596211805
24322,485.5,6071.6006894742495,,,,,,,3.875600302219391,-0.06806961600668729,16899.870166015626,8596000,8292.466824531555,1036.6034838475935
24323,1000.0,15531.308814528778,,,,,,,,,,8597000,8293.359143018723,1036.612529584816
24327,213.0,1896.162925817323,,,,,,,3.876692056655884,-0.07295916507137008,20731.125537109376,8598000,8294.447391033173,1036.5970865394827
24331,255.75,2787.744479462938,,,,,,,,,,8599000,8295.413233041763,1036.596943205796
24333,246.5,2723.5439661125793,,,,,,,3.8760815858840942,-0.07423360741231591,20092.780883789062,8600000,8296.48926615715,1036.5830321845801
24336,458.6666666666667,6590.0906265310905,6914.288440829896,554.7,3528.259513260512,62.652192675531886,2946.1440059611496,8600000.0,,,,8601000,8300.089743375778,1036.2538557928697
24339,487.0,6586.271378603764,,,,,,,3.8769547760486605,-0.0648241997230798,18985.06345214844,8602000,8300.811631679535,1036.2842070974118
24340,1000.0,15782.616640069858,,,,,,,,,,8603000,8301.370636463165,1036.3348869416757
24344,186.0,1399.730706713783,,,,,,,3.8832200288772585,-0.07736017361748963,20141.09150390625,8604000,8302.095344543457,1036.3648745198968
24349,211.6,2042.8292928240069,,,,,,,,,,8605000,8302.752774715424,1036.403254858439
24355,178.16666666666666,1732.446718195725,,,,,,,3.884698587656021,-0.08585761641152204,26355.517626953126,8606000,8303.48243880272,1036.4326128737982
24356,753.0,11117.571626989946,,,,,,,,,,8607000,8304.042314529419,1036.4831577195243
24357,414.0,5382.626023286694,,,,,,,3.8874862670898436,-0.07166328470921143,16273.538525390624,8608000,8304.900465965271,1036.4964679922266
24361,318.25,4257.003124063028,,,,,,,,,,8609000,8305.79465842247,1036.5052778267357
24366,314.2,3541.0937974821964,,,,,,,3.891635811328888,-0.07615573164075613,27007.18605957031,8610000,8306.90032172203,1036.4876989658082
24367,1000.0,15703.611540575002,,,,,,,,,,8611000,8307.75971364975,1036.5008494229826
24369,233.5,2237.6913618097315,,,,,,,3.8916991889476775,-0.07280610934831203,21145.13088378906,8612000,8308.86564040184,1036.4832424445726
24371,525.0,6676.886050348822,,,,,,,,,,8613000,8309.73565196991,1036.4950656352346
24374,512.0,7210.153366611682,,,,,,,3.8973145723342895,-0.07972759515978396,14933.71630859375,8614000,8310.817004680634,1036.480528346204
24376,269.5,3279.2313862610786,,,,,,,,,,8615000,8311.679391622543,1036.4932998598547
24377,1000.0,15903.918786366994,,,,,,,3.9009668469429015,-0.06429301974130794,14426.890356445312,8616000,8312.819652318954,1036.4714212940335
24379,661.0,10073.857673596418,,,,,,,,,,8617000,8313.681636333466,1036.4842409096993
24382,398.3333333333333,4822.777875612648,,,,,,,3.905321162939072,-0.06598152155056596,16586.372705078124,8618000,8314.85947728157,1036.4576844078592
24383,989.0,14348.65451196299,,,,,,,,,,8619000,8315.777650594711,1036.4634989228703
24384,1000.0,15772.17449502807,,,,,,,,,,8620000,8316.643575668335,1036.475823638659
24389,151.2,1070.513591200036,,,,,,,3.9061884343624116,-0.06460579899139703,13156.427075195312,8621000,8317.737505197525,1036.4597337452612
24391,575.0,7876.955687788065,,,,,,,,,,8622000,8318.618025064468,1036.4702374867345
24392,1000.0,15874.879004868437,,,,,,,3.9132579386234285,-0.07432630460243672,21954.09602050781,8623000,8319.701238632202,1036.4554871224752
24396,215.75,2230.2579634283957,,,,,,,,,,8624000,8320.601771831512,1036.4634958490153
24398,546.0,8249.963215069143,,,,,,,3.912903308868408,-0.06703481548465788,19136.810278320314,8625000,8321.68013882637,1036.4493535095676
24399,1000.0,16008.944718444583,,,,,,,,,,8626000,8322.536794424057,1036.4628253466249
24401,464.5,5501.0418454824,,,,,,,3.908452582359314,-0.05330740037898067,28410.15183105469,8627000,8323.461958408356,1036.4677634268528
24405,266.75,3171.6379770482035,,,,,,,,,,8628000,8324.027761220932,1036.5174465413463
24406,1000.0,15703.809980663333,,,,,,,3.9049634099006654,-0.07570723465178161,15186.120141601563,8629000,8324.738107204437,1036.5491248946614
24407,839.0,12501.368551245681,,,,,,,,,,8630000,8325.405991792679,1036.5860846314997
24408,645.0,9442.83227040461,,,,,,,3.899782717227936,-0.06970737349474802,12749.447717285157,8631000,8326.128899335861,1036.6161879488145
24411,402.3333333333333,5196.9998729025765,,,,,,,,,,8632000,8326.70318031311,1036.6647895422411
24415,329.0,3687.703422072434,,,,,,,3.9004002451896667,-0.061725640308577565,15864.051782226563,8633000,8327.68719792366,1036.66237633811
24417,579.5,8610.289748713212,,,,,,,,,,8634000,8328.56341266632,1036.6733819747549
24418,112.0,640.9253679621975,,,,,,,3.8951458990573884,-0.07241130298934877,23695.8033203125,8635000,8329.647352933884,1036.6585323637457
24421,596.6666666666666,8695.300245513336,,,,,,,,,,8636000,8330.512588977814,1036.6709020314524
24425,217.5,2084.0748061502923,,,,,,,3.8834258735179903,-0.06727451962651684,21932.054296875,8637000,8331.62019610405,1036.6531114846964
24426,835.0,12670.076323752191,,,,,,,,,,8638000,8332.295529603958,1036.6891055783967
24428,399.0,5739.275311729543,,,,,,,3.877259039878845,-0.07611754982499405,18119.20656738281,8639000,8333.299327373505,1036.6842304130753
24431,382.0,4788.871972105005,,,,,,,,,,8640000,8334.16830587387,1036.6961264641825
24433,567.5,7860.683535461176,,,,,,,3.877407068014145,-0.07808141470886767,11785.913293457032,8641000,8335.299900531769,1036.675356989702
24435,557.5,7485.472370931272,,,,,,,,,,8642000,8336.18603849411,1036.6851171619405
24436,445.0,6059.522310826407,,,,,,,3.8795020818710326,-0.06175717458827421,17781.782983398436,8643000,8337.101052999496,1036.6912845431384
24440,368.25,5001.949359253129,,,,,,,,,,8644000,8337.668052434921,1036.7407224224546
24441,411.0,5138.798588919453,,,,,,,3.8825738430023193,-0.07617600564844906,20125.35251464844,8645000,8338.514569759369,1036.7553990194053
24443,756.0,11419.036890547968,,,,,,,,,,8646000,8339.37600159645,1036.7682184308335
24444,1000.0,15522.436862536613,,,,,,,3.8853871822357178,-0.06227864501997828,13051.23994140625,8647000,8340.454924583435,1036.7539994147112
24445,1000.0,15590.401096862606,,,,,,,,,,8648000,8341.323168039322,1036.7659693531289
24446,1000.0,15635.212280693662,,,,,,,3.8888163387775423,-0.05852205178234726,9500.4171875,8649000,8342.39863562584,1036.752183366644
24449,312.3333333333333,3114.8301405801626,,,,,,,,,,8650000,8343.312543153763,1036.7584763557604
24451,313.5,3476.689969089648,6851.831512156314,811.6,5371.2945433224795,35.58416605867861,2616.4305419277002,8650000.0,3.892448741197586,-0.07812139570014551,17966.589916992187,8651000,8348.873796224594,1036.1876596951352
24454,379.0,5143.449430161383,,,,,,,,,,8652000,8349.446470022202,1036.2363578309155
24457,467.0,6486.922657261758,,,,,,,3.8920217394828795,-0.06692432545823976,19370.72548828125,8653000,8350.194053888321,1036.263342403483
24460,377.6666666666667,4625.9030186458995,,,,,,,,,,8654000,8350.772222280502,1036.3113457831437
24462,447.0,6061.474853512828,,,,,,,3.895914059877396,-0.0797964718658477,11745.476416015625,8655000,8351.502880334854,1036.3404196841966
24464,577.5,8757.306204425302,,,,,,,,,,8656000,8352.069283246994,1036.3898701562073
24466,77.5,-120.16323158226218,,,,,,,3.898746299743652,-0.07060681392904371,17119.26662597656,8657000,8352.952317476273,1036.4000261186204
24470,360.25,4653.742341941361,,,,,,,,,,8658000,8353.830245256424,1036.4108134608425
24471,989.0,15354.089348012827,,,,,,,3.8986450672149657,-0.07132242850493639,19310.970849609374,8659000,8354.917286157608,1036.3956582007336
24473,636.0,9374.960197101846,,,,,,,,,,8660000,8355.82818865776,1036.4023534800683
24474,1000.0,15511.715997282012,,,,,,,3.8968508899211884,-0.06771938384044915,12169.99454345703,8661000,8356.902436494827,1036.3887894846266
24476,554.0,7443.474272121459,,,,,,,,,,8662000,8357.772462844849,1036.4005527199524
24477,816.0,12943.771840907546,,,,,,,,,,8663000,8358.648488998413,1036.4115695739774
24478,368.0,4765.421178244114,,,,,,,3.898849880695343,-0.05757361170835793,14741.3791015625,8664000,8359.724506378174,1036.3977895909936
24481,641.0,9716.033779406638,,,,,,,,,,8665000,8360.586064100266,1036.4105977219547
24484,277.3333333333333,3163.723297839971,,,,,,,3.895869219303131,-0.06507139923051,13318.426806640626,8666000,8361.410122871399,1036.4280513277827
24487,389.3333333333333,4851.542187149001,,,,,,,,,,8667000,8361.983072042465,1036.4766258589223
24488,1000.0,15811.244809577014,,,,,,,3.8926293194293975,-0.07082689757808111,18682.1017578125,8668000,8362.788591384888,1036.4963678418862
24489,704.0,10837.749206061544,,,,,,,,,,8669000,8363.316311120987,1036.5505353985636
24490,525.0,7352.88874394589,,,,,,,3.888480234146118,-0.06291901000076905,11025.542846679688,8670000,8364.023836135864,1036.5824117504542
24493,392.0,5604.636465159766,,,,,,,,,,8671000,8364.593534946442,1036.631363349985
24496,463.0,6621.13760440375,,,,,,,3.8883233070373535,-0.056509948521852496,11917.35701904297,8672000,8365.429730415344,1036.6472828610365
24498,554.0,8147.3940320062375,,,,,,,,,,8673000,8365.998540401459,1036.6963319579793
24499,1000.0,15502.581243041535,,,,,,,3.889014208316803,-0.07655714433640241,20888.665307617186,8674000,8366.745246648788,1036.7233307927331
24500,1000.0,15772.305820840038,,,,,,,,,,8675000,8367.31440114975,1036.77232432045
24501,1000.0,15917.714932605957,,,,,,,3.895503264665604,-0.05733938935445622,10730.501586914062,8676000,8368.044900655746,1036.8013201411145
24504,313.3333333333333,3848.4425403318583,,,,,,,,,,8677000,8368.6746134758,1036.842797786368
24505,887.0,13699.922838255115,,,,,,,3.900631958246231,-0.062126493651885537,9905.697204589844,8678000,8369.62931728363,1036.8440071867426
24506,1000.0,15166.423829004681,,,,,,,,,,8679000,8370.49088549614,1036.8567529340992
24509,425.6666666666667,5718.095604129786,,,,,,,3.898647445440292,-0.06176888489862904,12688.495349121094,8680000,8371.59027147293,1036.8400409630663
24513,237.75,2285.6286922308914,,,,,,,,,,8681000,8372.460231542587,1036.8517448784066
24514,1000.0,15442.394920752273,,,,,,,3.9024394035339354,-0.07940086803864688,26415.8076171875,8682000,8373.608281373978,1036.8290118504826
24518,90.0,-79.3784528180266,,,,,,,,,,8683000,8374.51341176033,1036.836359687055
24519,1000.0,16263.902052644215,,,,,,,3.8987450122833254,-0.07063396758167073,21770.73603515625,8684000,8375.705248832703,1036.8082139961007
24522,398.6666666666667,5247.744262414365,,,,,,,,,,8685000,8376.57130074501,1036.8203992040942
24527,287.4,3517.7749733783457,,,,,,,3.893816512823105,-0.07000094158574939,16072.578491210938,8686000,8377.670650959015,1036.8037085589763
24529,203.5,1647.9897763217946,,,,,,,,,,8687000,8378.54274559021,1036.8151436086112
24532,478.3333333333333,6365.755544328943,,,,,,,3.8920061707496645,-0.08091473670210689,23531.524755859376,8688000,8379.651312828064,1036.797317174749
24533,604.0,8743.468438884976,,,,,,,,,,8689000,8380.5508518219,1036.805354878438
24534,862.0,12405.226914418907,,,,,,,3.893053430318832,-0.07446212428621948,12000.385522460938,8690000,8381.625682592392,1036.7917071324318
24536,658.0,10173.916201773776,,,,,,,,,,8691000,8382.482553243637,1036.805021042004
24539,402.6666666666667,4705.628885818146,,,,,,,3.8899268925189974,-0.0669922842644155,15561.243774414062,8692000,8383.669676065445,1036.7774895538655
24540,1000.0,16078.364473857508,,,,,,,,,,8693000,8384.530445098877,1036.7903196155053
24542,421.5,5339.91157984603,,,,,,,3.8854728400707246,-0.06544235781766475,18109.228100585937,8694000,8385.711933851242,1036.7634934971077
24544,590.5,8470.815919996827,,,,,,,,,,8695000,8386.586636543274,1036.7745993480664
24546,551.0,8230.462503266015,,,,,,,3.8825018048286437,-0.06669857803499327,9889.679077148438,8696000,8387.670234680176,1036.7598816707152
24547,177.0,1530.014528662591,,,,,,,,,,8697000,8388.535049200058,1036.7722074224816
24548,1000.0,15139.31693707655,,,,,,,3.8817075073719023,-0.07056611471343785,12184.73250732422,8698000,8389.63017630577,1036.756068767505
24551,578.3333333333334,8466.276825770537,,,,,,,,,,8699000,8390.491656541824,1036.7688040327935
24552,1000.0,15696.773778992629,,,,,,,3.884251022338867,-0.06228641970083117,15358.507739257813,8700000,8391.565013170242,1036.7553592620304
24555,369.0,4240.453735903949,6943.081959122984,627.4,4090.1437948191697,86.59146975164272,3215.521933605815,8700000.0,,,,8701000,8395.94784784317,1036.3332595300951
24559,221.5,2497.7238579950294,,,,,,,3.887768578529358,-0.06454736422747373,25280.950146484374,8702000,8397.031236410141,1036.3186410772764
24560,875.0,13817.471381254583,,,,,,,,,,8703000,8397.886266469955,1036.3322059680977
24563,402.0,5336.323286160258,,,,,,,3.8898489713668822,-0.057308703393209724,16756.788037109374,8704000,8399.009829759598,1036.3126340392832
24564,1000.0,15710.190062133668,,,,,,,,,,8705000,8399.5807762146,1036.3612461053137
24566,174.5,1026.3445131704636,,,,,,,,,,8706000,8400.158415794373,1036.4090257667724
24567,942.0,14458.438596164922,,,,,,,3.885608768463135,-0.05766409684438258,12407.113525390625,8707000,8400.871893405914,1036.4400398528128
24572,282.8,2866.656200762459,,,,,,,,,,8708000,8401.48146867752,1036.4838668591062
24575,451.0,6141.860745122186,,,,,,,3.8833358883857727,-0.061183617007918654,16711.2869140625,8709000,8402.21406006813,1036.5125117901819
24578,291.3333333333333,3313.4851060852707,,,,,,,,,,8710000,8402.824729204178,1036.5561916016443
24581,375.0,4688.2845569684505,,,,,,,3.886510509252548,-0.06712410524487496,26726.429467773436,8711000,8403.565174818039,1036.5838568258166
24582,1000.0,15759.110736248647,,,,,,,,,,8712000,8404.126445531845,1036.6336176000589
24583,376.0,5023.916595440731,,,,,,,3.889286732673645,-0.06371586980530992,14482.445776367187,8713000,8404.905500173569,1036.6565096799802
24586,421.3333333333333,5653.642990506491,,,,,,,,,,8714000,8405.520328044891,1036.6996521233636
24589,418.6666666666667,5264.1572742973685,,,,,,,3.8885034263134,-0.07047040560282766,16515.885864257812,8715000,8406.479020118713,1036.7003806400899
24596,131.42857142857142,595.5186633037878,,,,,,,,,,8716000,8407.36789226532,1036.70971839101
24597,473.0,6640.69868961321,,,,,,,3.891811990737915,-0.07669998940546066,36729.0916015625,8717000,8408.440130472183,1036.6964460399256
24601,326.25,4189.644094186875,,,,,,,,,,8718000,8409.148627281189,1036.7280192571252
24604,435.3333333333333,5946.303600484389,,,,,,,3.8952095329761507,-0.07154067165683956,15405.031176757813,8719000,8409.893886327744,1036.7550551588743
24607,211.0,2064.8755220603102,,,,,,,,,,8720000,8410.465841293335,1036.8034499571863
24611,327.75,4221.325717518068,,,,,,,3.899874520301819,-0.07486914086621255,14166.769018554687,8721000,8411.201260566711,1036.8316878690898
24616,222.8,2377.602296865288,,,,,,,,,,8722000,8411.780375957489,1036.8791873036985
24617,894.0,14056.55653667,,,,,,,3.9002901673316956,-0.07933358184527606,20952.245458984376,8723000,8412.710621118546,1036.883400946008
24619,482.0,7248.56327320904,,,,,,,,,,8724000,8413.573769569397,1036.8958826454184
24620,1000.0,16140.563445317941,,,,,,,3.896991938352585,-0.06079974570311606,11985.140686035156,8725000,8414.313499450684,1036.923570837906
24621,312.0,3634.2397522217766,,,,,,,,,,8726000,8414.867487668991,1036.9741428236318
24623,688.5,10537.631130982332,,,,,,,3.8984769105911257,-0.07154743302380666,16740.436791992186,8727000,8415.721275806427,1036.9877653967033
24624,782.0,12038.260868823789,,,,,,,,,,8728000,8416.282454967499,1037.0374386435328
24625,1000.0,15670.153186167563,,,,,,,3.9001282453536987,-0.06365137053653598,7986.241455078125,8729000,8416.99529838562,1037.0684181888782
24628,558.3333333333334,7899.105822073096,,,,,,,,,,8730000,8417.555956602097,1037.1181427256026
24629,1000.0,16024.64197529567,,,,,,,3.902558797597885,-0.07217857897048816,10610.52919921875,8731000,8418.269552469254,1037.1490180471849
24630,1000.0,15647.670469731707,,,,,,,,,,8732000,8418.824886322021,1037.1993856514098
24631,1000.0,16016.160735165375,,,,,,,3.9040911376476286,-0.06527542920375709,11949.986010742188,8733000,8419.545155286789,1037.2294273540876
24632,297.0,2638.571651514075,,,,,,,,,,8734000,8420.106825828552,1037.2790014027596
24634,574.0,8597.215527482054,,,,,,,3.9069466173648832,-0.06518724595662206,19631.1306640625,8735000,8420.961253404617,1037.2925058250821
24636,559.5,7184.368487593107,,,,,,,,,,8736000,8421.841807365417,1037.302789558435
24641,262.6,3423.716596504557,,,,,,,3.9065402269363405,-0.07282087225466967,21509.66142578125,8737000,8423.039291143417,1037.2740406407345
24643,384.5,5301.023303856251,,,,,,,,,,8738000,8423.906737804413,1037.285937745015
24645,397.0,5097.50967622904,,,,,,,3.8978073596954346,-0.06758266204269603,13772.108862304687,8739000,8424.997952699661,1037.2702817333886
24647,567.5,8281.744484030954,,,,,,,,,,8740000,8425.954867124557,1037.2711624768783
24651,354.25,4752.262197504863,,,,,,,3.8945058405399324,-0.07546816715039313,16765.297314453124,8741000,8427.069776773453,1037.252595687744
24653,387.0,5410.881287098495,,,,,,,,,,8742000,8427.93478512764,1037.26478940328
24655,571.5,8639.19365377705,,,,,,,3.8959204018116,-0.07427002186886966,12753.842431640625,8743000,8428.967062950134,1037.2563962706902
24656,1000.0,16184.043283526295,,,,,,,,,,8744000,8429.535414934158,1037.3050909198057
24657,253.0,2570.4046986200974,,,,,,,3.8989082515239715,-0.06506104827858508,10763.562707519532,8745000,8430.256257534027,1037.3350148383317
24661,336.25,4408.827317020933,,,,,,,,,,8746000,8430.824044942856,1037.3837662103979
24662,1000.0,16251.381083960072,,,,,,,,,,8747000,8431.401084899902,1037.4313725467662
24665,520.3333333333334,7643.1818690922055,,,,,,,3.902694743871689,-0.05730944030219689,18134.468823242187,8748000,8432.143528938293,1037.4586212838667
24667,64.0,139.32680950183354,,,,,,,,,,8749000,8432.755580186844,1037.5019075088796
24671,456.25,6495.344500830683,,,,,,,3.902834212779999,-0.06567907414282673,15810.768872070312,8750000,8433.797699928284,1037.4922794359184
24673,492.0,6284.591630343721,6999.4206079367905,496.4,3207.252955717475,6.455772082100644,3145.048531683603,8750000.0,,,,8751000,8436.475489139557,1037.281505916225
24674,929.0,14298.378596495108,,,,,,,3.9046435713768006,-0.07894579551648348,18426.98503417969,8752000,8437.199774503708,1037.3109839650335
24675,1000.0,16391.531639383273,,,,,,,,,,8753000,8437.762144088745,1037.3603629170918
24676,1000.0,15161.278101240354,,,,,,,3.9108660876750947,-0.059373074898030606,18423.821508789064,8754000,8438.76843547821,1037.3551623002825
24678,342.5,4517.0730533090555,,,,,,,,,,8755000,8439.649235248566,1037.3653875843984
24679,1000.0,16174.994376988372,,,,,,,3.917221224308014,-0.062363113480387256,11792.456726074219,8756000,8440.73502779007,1037.3504168975758
24680,542.0,7772.2689164082385,,,,,,,,,,8757000,8441.591026544571,1037.3636880137435
24682,894.5,13743.542174383105,,,,,,,3.9240694642066956,-0.06376119132619351,14101.0697265625,8758000,8442.706827163696,1037.3450339199123
24684,548.5,8179.943075244632,,,,,,,,,,8759000,8443.564040660858,1037.3581532419398
24687,111.33333333333333,508.16306587110034,,,,,,,3.931764817237854,-0.0786162561038509,26685.22578125,8760000,8444.660288333893,1037.3419061157192
24688,1000.0,16141.267760537055,,,,,,,,,,8761000,8445.600293397903,1037.344853609595
24690,540.5,8278.761774849596,,,,,,,3.934021657705307,-0.06437255428172647,12542.690185546875,8762000,8446.44364476204,1037.359670946677
24692,535.5,8129.3555288074685,,,,,,,,,,8763000,8447.003862857819,1037.4092568527929
24694,736.0,11210.937962753113,,,,,,,3.935990971326828,-0.0652693405514583,12107.578076171874,8764000,8447.976339817047,1037.4082084834292
24696,257.0,2744.5738171090447,,,,,,,,,,8765000,8448.838968753815,1037.4206482589427
24700,303.5,4100.633529957329,,,,,,,3.93568149805069,-0.06359218230936677,15931.023706054688,8766000,8449.951452732086,1037.4024098287248
24702,523.0,7929.713500095148,,,,,,,,,,8767000,8450.802420377731,1037.4162788210276
24703,855.0,12662.75665467906,,,,,,,3.9303226470947266,-0.07387132793664933,18258.093310546876,8768000,8451.830863714218,1037.4083605533533
24707,188.5,1541.079386534581,,,,,,,,,,8769000,8452.418771743774,1037.4545129394853
24712,288.6,3506.619948753369,,,,,,,3.9284504532814024,-0.07620675271609798,28109.7294921875,8770000,8453.418411493301,1037.450126457277
24715,397.0,5226.3186610706225,,,,,,,,,,8771000,8454.286488056183,1037.4618854460698
24716,829.0,12140.538739268648,,,,,,,3.9315742790699004,-0.06602265827823431,14018.39716796875,8772000,8455.458810329437,1037.4363114729938
24719,398.6666666666667,5414.023394835974,,,,,,,,,,8773000,8456.330123662949,1037.447671945887
24722,155.66666666666666,1202.484042714316,,,,,,,3.930103975534439,-0.0716785502852872,22190.81887207031,8774000,8457.373600244522,1037.4379109545691
24723,1000.0,15783.885208279935,,,,,,,,,,8775000,8457.900628089905,1037.491498878216
24727,390.5,5403.848176778857,,,,,,,3.9276994168758392,-0.061816801922395824,18739.01982421875,8776000,8458.608445167542,1037.5229042566436
24730,213.33333333333334,1757.81167530174,,,,,,,,,,8777000,8459.200513839722,1037.5685013779187
24731,1000.0,16154.09472480004,,,,,,,3.92565860748291,-0.07153747527627274,25158.8037109375,8778000,8460.022650718689,1037.5858744603122
24732,409.0,5669.933385445851,,,,,,,,,,8779000,8460.87798333168,1037.5991731939682
24733,1000.0,16235.789703350676,,,,,,,3.926902008056641,-0.0678289084462449,9232.824597167968,8780000,8461.952818870544,1037.5855535876065
24735,751.0,11660.265747501016,,,,,,,,,,8781000,8462.918771743774,1037.585286688352
24736,601.0,8697.724770943722,,,,,,,3.9291383802890776,-0.06182644884684123,12983.37557373047,8782000,8463.993400335312,1037.5716974982624
24740,337.5,4625.734954074345,,,,,,,,,,8783000,8464.920783996582,1037.5761597916858
24741,1000.0,16515.1915053899,,,,,,,3.932468390464783,-0.07082380943465978,14447.192578125,8784000,8466.042018651962,1037.5568631300823
24742,732.0,10880.342872230696,,,,,,,,,,8785000,8466.902314424515,1037.5695471333788
24743,1000.0,15995.351221316214,,,,,,,3.925746512413025,-0.0651667339494452,8232.865551757812,8786000,8467.977758169174,1037.5558664551315
24746,435.3333333333333,6034.216295127542,,,,,,,,,,8787000,8468.852613449097,1037.566763890266
24747,1000.0,15951.04701998029,,,,,,,3.92485648393631,-0.06786234402097761,17769.18020019531,8788000,8469.982238292694,1037.546449657185
24748,932.0,14077.237170513572,,,,,,,,,,8789000,8470.837639808655,1037.5597282960712
24750,560.0,8452.188391455269,,,,,,,,,,8790000,8471.703267812729,1037.5717517629073
24752,524.5,7520.358331383589,,,,,,,3.9221251368522645,-0.05721453974256292,9726.733996582032,8791000,8472.833287477493,1037.5513953511565
24753,955.0,14965.88557899889,,,,,,,,,,8792000,8473.692811012268,1037.5641643008423
24757,332.25,4421.6115664367735,,,,,,,3.9148111581802367,-0.06557822671020404,11329.649291992188,8793000,8474.799758911133,1037.5466382853806
24759,525.0,8176.792512401373,,,,,,,,,,8794000,8475.772772073746,1037.5455119531707
24760,1000.0,15824.516618260317,,,,,,,3.910362708568573,-0.07428541155532002,20095.80498046875,8795000,8476.849712133408,1037.5316654972903
24761,1000.0,16339.674531756093,,,,,,,,,,8796000,8477.728347301483,1037.5420914259214
24762,265.0,3163.3031798335915,,,,,,,3.916126549243927,-0.06813616646686568,13743.043676757812,8797000,8478.80824637413,1037.527886511874
24766,308.0,4211.500286406097,,,,,,,,,,8798000,8479.708267450333,1037.5356937421352
24768,660.0,10246.40090232123,,,,,,,3.9230434894561768,-0.055175282247364524,19374.940551757812,8799000,8480.787777662277,1037.5215405313959
24771,351.6666666666667,4818.426882761641,,,,,,,,,,8800000,8481.653350830078,1037.53356049841
24773,546.5,7861.085550548415,7069.115500034131,735.8,5010.039673211189,227.81381200342466,3020.296411096964,8800000.0,3.9226598739624023,-0.07139982825610787,24011.173291015624,8801000,8486.58616900444,1037.0483283542083
