episode/count,episode/length,episode/return,eval/max_return,eval/mean_length,eval/mean_return,eval/min_return,eval/std_return,eval/step,info/alpha,info/log_prob,loss/actor,loss/alpha,loss/critic,step,time/elapsed_sec,time/fps
41398,118.71428571428571,54.18715234251307,,,,,,,2.061153470123145e-09,2.0,-1792.79990625,-300.0,35434.4465703125,3191000,8560.580575704575,372.75509199180294
41401,208.66666666666666,98.62076301042084,,,,,,,2.061153470123145e-09,2.0,-1793.4071811523438,-300.0,36293.1647734375,3192000,8563.998211860657,372.72310444661923
41403,379.0,181.20460803068653,,,,,,,2.061153470123145e-09,2.0,-1792.2154580078125,-300.0,34964.30003125,3193000,8567.080038309097,372.70575105193126
41413,178.8,84.88635020665609,,,,,,,2.061153470123145e-09,2.0,-1789.8254125976562,-300.0,35676.16384375,3194000,8569.708389520645,372.7081313415216
41416,192.66666666666666,90.14607344175356,,,,,,,2.061153470123145e-09,2.0,-1797.8511748046874,-300.0,36038.2632265625,3195000,8571.637421131134,372.74091786985315
41425,158.0,73.19510193552873,,,,,,,2.061153470123145e-09,2.0,-1797.8746977539063,-300.0,34597.5111484375,3196000,8573.539721012115,372.7748519281029
41432,115.42857142857143,52.337820723091234,,,,,,,2.061153470123145e-09,2.0,-1787.0718764648439,-300.0,34935.15971875,3197000,8575.45676779747,372.8081298252666
41443,104.0,47.14387290982608,,,,,,,2.061153470123145e-09,2.0,-1790.703212890625,-300.0,35837.7299296875,3198000,8577.347211837769,372.84254921922434
41447,193.0,87.3705290772501,,,,,,,2.061153470123145e-09,2.0,-1795.1421201171875,-300.0,34879.543421875,3199000,8579.205836296082,372.8783364150068
41451,316.0,149.21872829179512,,,,,,,2.061153470123145e-09,2.0,-1784.3302895507813,-300.0,34426.888359375,3200000,8581.146802663803,372.91052974488673
41457,164.33333333333334,76.77498887078835,1116.6315569527258,132.9,607.6448167877537,196.67070282017247,310.304247142552,3200000.0,2.061153470123145e-09,2.0,-1792.0874716796875,-300.0,34092.2563515625,3201000,8583.575261354446,372.9215277475062
41466,116.22222222222223,53.45051283009095,,,,,,,2.061153470123145e-09,2.0,-1779.3550776367188,-300.0,34159.4311953125,3202000,8585.230755090714,372.96609623466867
41475,110.0,50.02056427193977,,,,,,,2.061153470123145e-09,2.0,-1788.0441020507812,-300.0,34366.6113828125,3203000,8586.856520414352,373.0119389307604
41481,158.33333333333334,73.40881593824633,,,,,,,2.061153470123145e-09,2.0,-1772.243091796875,-300.0,33996.395234375,3204000,8588.761803388596,373.0456232627035
41483,496.5,237.6491806573286,,,,,,,2.061153470123145e-09,2.0,-1777.6964794921876,-300.0,33795.5872265625,3205000,8592.164546251297,373.01427163639687
41487,228.5,108.49737734746273,,,,,,,2.061153470123145e-09,2.0,-1766.0910639648437,-300.0,33685.3855234375,3206000,8595.56806230545,372.98291128185264
41496,129.22222222222223,59.367340793253874,,,,,,,2.061153470123145e-09,2.0,-1775.5000009765624,-300.0,33969.5268046875,3207000,8598.638668775558,372.9660151490788
41507,90.45454545454545,41.48361986840686,,,,,,,2.061153470123145e-09,2.0,-1763.536953125,-300.0,33400.6502890625,3208000,8602.008895874023,372.9361407122847
41510,305.3333333333333,145.18640495129904,,,,,,,2.061153470123145e-09,2.0,-1763.3004907226561,-300.0,33711.4843984375,3209000,8605.400934934616,372.90534447647815
41516,169.33333333333334,78.2987264899542,,,,,,,2.061153470123145e-09,2.0,-1758.4471494140626,-300.0,33381.3771328125,3210000,8608.434636831284,372.89009389302663
41521,177.0,80.70052358737796,,,,,,,2.061153470123145e-09,2.0,-1761.5821684570312,-300.0,33462.7694921875,3211000,8611.68916630745,372.8652925099506
41528,169.57142857142858,78.60211899973947,,,,,,,2.061153470123145e-09,2.0,-1751.3548051757812,-300.0,33109.40290625,3212000,8614.99327993393,372.83836395803127
41534,164.5,77.42450164679566,,,,,,,2.061153470123145e-09,2.0,-1759.2824252929688,-300.0,32910.94265625,3213000,8618.35630106926,372.8089078425976
41538,250.0,119.04913346755384,,,,,,,2.061153470123145e-09,2.0,-1752.1250205078125,-300.0,33567.3996875,3214000,8620.683025836945,372.82428670296304
41547,111.55555555555556,50.972417962435784,,,,,,,2.061153470123145e-09,2.0,-1753.4230991210939,-300.0,32694.8712890625,3215000,8622.661840200424,372.8547007388232
41553,165.66666666666666,77.34738917485602,,,,,,,2.061153470123145e-09,2.0,-1746.3574545898437,-300.0,32461.92415625,3216000,8624.597649812698,372.8869601319712
41557,110.5,51.1339099871969,,,,,,,2.061153470123145e-09,2.0,-1748.1414477539063,-300.0,32527.4482109375,3217000,8626.515966415405,372.9199612594894
41560,398.3333333333333,195.40142278497555,,,,,,,2.061153470123145e-09,2.0,-1739.0459926757812,-300.0,32889.7857578125,3218000,8629.045617580414,372.92652543681044
41564,344.0,165.09459055094817,,,,,,,2.061153470123145e-09,2.0,-1734.3822983398438,-300.0,32276.758546875,3219000,8632.45270705223,372.8951793005778
41573,103.33333333333333,47.479456790911804,,,,,,,2.061153470123145e-09,2.0,-1735.1439702148436,-300.0,32635.06475,3220000,8635.47339439392,372.8805420314766
41578,207.6,99.63758472781753,,,,,,,2.061153470123145e-09,2.0,-1729.8149208984375,-300.0,32323.7410546875,3221000,8638.75632929802,372.85459587233623
41584,168.33333333333334,79.59722269106446,,,,,,,2.061153470123145e-09,2.0,-1731.7610737304688,-300.0,31827.82159375,3222000,8642.05275964737,372.8280872161061
41590,155.66666666666666,73.21586899198677,,,,,,,2.061153470123145e-09,2.0,-1740.4643959960938,-300.0,32569.8754375,3223000,8645.080901384354,372.81316817797443
41591,962.0,476.0651251024944,,,,,,,2.061153470123145e-09,2.0,-1730.6150541992188,-300.0,32217.27125,3224000,8648.480705022812,372.78223886509744
41595,280.0,132.72757721231764,,,,,,,2.061153470123145e-09,2.0,-1729.2598276367187,-300.0,32175.1308671875,3225000,8650.702623844147,372.80208790334007
41598,218.0,103.05667424523902,,,,,,,2.061153470123145e-09,2.0,-1724.92912890625,-300.0,32589.56653125,3226000,8652.749230384827,372.82948044670485
41601,384.6666666666667,188.40452388775148,,,,,,,2.061153470123145e-09,2.0,-1721.9926948242187,-300.0,31523.271015625,3227000,8656.160416603088,372.7980819082789
41603,518.0,249.9197821608585,,,,,,,2.061153470123145e-09,2.0,-1725.7753647460938,-300.0,32529.38421875,3228000,8659.287735462189,372.77892808440157
41607,197.0,95.03806927562418,,,,,,,2.061153470123145e-09,2.0,-1713.1750810546876,-300.0,33734.4715078125,3229000,8660.980634450912,372.82152406113903
41615,167.375,77.84365501797701,,,,,,,2.061153470123145e-09,2.0,-1709.37088671875,-300.0,32401.3598125,3230000,8663.48630475998,372.82912287000914
41621,124.5,57.82508346251249,,,,,,,2.061153470123145e-09,2.0,-1711.3668271484376,-300.0,32414.736140625,3231000,8666.589845180511,372.81099691094283
41623,564.0,277.8567461990549,,,,,,,2.061153470123145e-09,2.0,-1712.7886665039061,-300.0,32163.6931875,3232000,8669.699588298798,372.7926172161861
41624,338.0,167.0001803880451,,,,,,,2.061153470123145e-09,2.0,-1714.692224609375,-300.0,32329.23503125,3233000,8673.121891260147,372.76081675479213
41628,392.25,192.91198782540866,,,,,,,2.061153470123145e-09,2.0,-1705.9166611328126,-300.0,31749.838953125,3234000,8676.06948852539,372.7494350151476
41633,209.2,100.23273290616753,,,,,,,2.061153470123145e-09,2.0,-1710.2194375,-300.0,33175.8041953125,3235000,8679.3676404953,372.72300632899453
41636,361.0,175.1074258708187,,,,,,,2.061153470123145e-09,2.0,-1705.65258984375,-300.0,32044.0217109375,3236000,8682.670140743256,372.69641107464565
41639,325.3333333333333,159.5058419463391,,,,,,,2.061153470123145e-09,2.0,-1711.7473134765626,-300.0,32013.6845,3237000,8685.99163031578,372.6690213126902
41646,156.85714285714286,74.20348426936222,,,,,,,2.061153470123145e-09,2.0,-1710.6697182617188,-300.0,32507.204953125,3238000,8689.21934890747,372.6456739070727
41650,213.75,101.87461523050888,,,,,,,2.061153470123145e-09,2.0,-1710.1475971679688,-300.0,32016.8778125,3239000,8691.456429243088,372.66481473716306
41655,183.6,85.97037322308054,,,,,,,2.061153470123145e-09,2.0,-1707.1678564453125,-300.0,32052.955109375,3240000,8693.433981180191,372.6950715924283
41659,308.5,150.92850348028918,,,,,,,2.061153470123145e-09,2.0,-1703.62214453125,-300.0,32416.84909375,3241000,8695.380762338638,372.7266336670836
41665,151.33333333333334,70.13946044611583,,,,,,,2.061153470123145e-09,2.0,-1706.9183662109374,-300.0,32635.2322421875,3242000,8697.352217674255,372.7571241063223
41667,540.5,261.3091766204626,,,,,,,2.061153470123145e-09,2.0,-1707.2200122070312,-300.0,32354.5381640625,3243000,8699.633908748627,372.77430682901917
41669,434.5,208.38657340919917,,,,,,,2.061153470123145e-09,2.0,-1700.855203125,-300.0,33123.1605390625,3244000,8702.810080766678,372.7531647702254
41674,218.6,104.0131054841941,,,,,,,2.061153470123145e-09,2.0,-1703.7687094726562,-300.0,32421.70815625,3245000,8705.377064228058,372.75812133793517
41679,206.2,97.57198102610546,,,,,,,2.061153470123145e-09,2.0,-1714.6314365234375,-300.0,32989.4006640625,3246000,8708.195635795593,372.7523055013957
41688,115.88888888888889,52.94915701481131,,,,,,,2.061153470123145e-09,2.0,-1722.6882475585937,-300.0,33480.00778125,3247000,8710.828045606613,372.754459507171
41691,235.33333333333334,109.5485379843674,,,,,,,2.061153470123145e-09,2.0,-1724.3974892578126,-300.0,32863.8168203125,3248000,8713.852469444275,372.73984284096343
41698,187.71428571428572,89.82333043106176,,,,,,,2.061153470123145e-09,2.0,-1731.519767578125,-300.0,32875.95696875,3249000,8717.271693706512,372.70835579733455
41700,390.0,191.5227618640156,,,,,,,2.061153470123145e-09,2.0,-1732.3548413085937,-300.0,33587.778015625,3250000,8720.696892738342,372.6766381143519
41706,195.5,91.7523001136711,2058.2988181082515,159.1,753.784605958339,160.88300110126858,554.650588396231,3250000.0,2.061153470123145e-09,2.0,-1724.072669921875,-300.0,32851.919140625,3251000,8723.235489845276,372.68281978452734
41710,253.0,123.53448836497117,,,,,,,2.061153470123145e-09,2.0,-1739.15508203125,-300.0,33133.5235546875,3252000,8724.837654352188,372.7289983874729
41720,77.6,35.78102960018849,,,,,,,2.061153470123145e-09,2.0,-1751.8318266601561,-300.0,33509.4790234375,3253000,8726.657174825668,372.76587527514334
41723,370.0,175.71206202810276,,,,,,,2.061153470123145e-09,2.0,-1750.161103515625,-300.0,33801.369609375,3254000,8728.609855651855,372.7970494514662
41725,314.5,148.47874801955538,,,,,,,2.061153470123145e-09,2.0,-1755.5858745117187,-300.0,33998.8955,3255000,8730.864807844162,372.81530199340347
41731,237.66666666666666,114.10629213331943,,,,,,,2.061153470123145e-09,2.0,-1766.671822265625,-300.0,33951.7879921875,3256000,8734.022576332092,372.79500614336376
41732,216.0,101.93966559331743,,,,,,,2.061153470123145e-09,2.0,-1776.7562182617187,-300.0,34285.8732890625,3257000,8737.003499746323,372.78227027087337
41740,206.75,98.90906058440021,,,,,,,2.061153470123145e-09,2.0,-1776.5590864257813,-300.0,34470.835421875,3258000,8740.36052775383,372.75350251910805
41744,304.25,148.66094958945834,,,,,,,2.061153470123145e-09,2.0,-1790.1328696289063,-300.0,34644.6345625,3259000,8743.49167919159,372.73438570954556
41751,131.0,61.120975412621796,,,,,,,2.061153470123145e-09,2.0,-1805.271609375,-300.0,35594.623203125,3260000,8746.93062877655,372.7021670064374
41755,217.75,102.50389328281551,,,,,,,2.061153470123145e-09,2.0,-1813.8332490234375,-300.0,35390.149203125,3261000,8750.102940320969,372.6813298359186
41760,186.4,88.17255854354934,,,,,,,2.061153470123145e-09,2.0,-1827.3888754882812,-300.0,35294.8901640625,3262000,8752.024655103683,372.71375807857066
41765,242.8,115.72217384516856,,,,,,,2.061153470123145e-09,2.0,-1847.2075668945313,-300.0,35618.8519765625,3263000,8755.044776439667,372.69940740690697
41773,133.625,62.093778838895204,,,,,,,2.061153470123145e-09,2.0,-1857.2902231445312,-300.0,36219.0097109375,3264000,8758.413690328598,372.6702249294577
41780,134.57142857142858,64.03245270065496,,,,,,,2.061153470123145e-09,2.0,-1860.8921904296874,-300.0,36252.070953125,3265000,8761.659185409546,372.64631400375384
41785,175.6,83.55021214665427,,,,,,,2.061153470123145e-09,2.0,-1890.5051186523438,-300.0,36878.0045546875,3266000,8764.601979255676,372.6352899686794
41788,333.3333333333333,161.2797764750817,,,,,,,2.061153470123145e-09,2.0,-1897.4125092773438,-300.0,37055.9858671875,3267000,8767.988456487656,372.60541756104436
41791,193.33333333333334,93.96695643278629,,,,,,,2.061153470123145e-09,2.0,-1915.983748046875,-300.0,37714.232953125,3268000,8771.279950380325,372.5796028045255
41798,227.14285714285714,109.25718013819383,,,,,,,2.061153470123145e-09,2.0,-1930.2492578125,-300.0,38509.4056484375,3269000,8774.349967956543,372.56321117099424
41801,298.0,143.9122496021573,,,,,,,2.061153470123145e-09,2.0,-1934.5039643554687,-300.0,37856.7316328125,3270000,8777.415765047073,372.5470101372671
41807,165.83333333333334,79.74026027405013,,,,,,,2.061153470123145e-09,2.0,-1956.890078125,-300.0,38228.4321171875,3271000,8780.857318401337,372.5148788313902
41812,218.8,104.71164073166153,,,,,,,2.061153470123145e-09,2.0,-1974.9883564453125,-300.0,39275.5159453125,3272000,8784.254781723022,372.484642272432
41818,167.83333333333334,79.61311680839047,,,,,,,2.061153470123145e-09,2.0,-1986.9051381835939,-300.0,38911.95709375,3273000,8787.616822481155,372.45593044370804
41821,266.3333333333333,129.44897146186358,,,,,,,2.061153470123145e-09,2.0,-2003.462916015625,-300.0,39205.538109375,3274000,8791.078661680222,372.42301269253426
41827,194.83333333333334,93.78843176283642,,,,,,,2.061153470123145e-09,2.0,-2018.2058095703126,-300.0,39147.8109375,3275000,8794.401277303696,372.39601613949696
41831,228.75,112.18598221564086,,,,,,,2.061153470123145e-09,2.0,-2038.2308681640625,-300.0,40044.0848984375,3276000,8797.770814657211,372.3670539976033
41836,225.0,109.33332951536292,,,,,,,2.061153470123145e-09,2.0,-2057.791037109375,-300.0,40103.1709765625,3277000,8800.33100104332,372.37235731377564
41842,159.5,77.03155151899183,,,,,,,2.061153470123145e-09,2.0,-2064.7195219726564,-300.0,41101.401828125,3278000,8803.14375257492,372.3669739053375
41849,143.42857142857142,68.00586829407952,,,,,,,2.061153470123145e-09,2.0,-2086.243265625,-300.0,40524.7409453125,3279000,8806.529386758804,372.3373710567743
41854,190.4,91.44839719856006,,,,,,,2.061153470123145e-09,2.0,-2098.165353027344,-300.0,41173.5055390625,3280000,8809.841832637787,372.31088393080984
41858,187.0,90.00528615447074,,,,,,,2.061153470123145e-09,2.0,-2118.019186035156,-300.0,41411.57103125,3281000,8813.155211687088,372.2843772964624
41863,268.2,130.83742399243607,,,,,,,2.061153470123145e-09,2.0,-2133.9041884765625,-300.0,41326.2310546875,3282000,8816.458720207214,372.2583073493779
41867,227.25,111.17244312087125,,,,,,,2.061153470123145e-09,2.0,-2156.7271123046876,-300.0,41564.7101484375,3283000,8819.590291500092,372.23951357060224
41871,217.5,105.63886672501752,,,,,,,2.061153470123145e-09,2.0,-2168.168529296875,-300.0,41839.9810546875,3284000,8822.879451990128,372.21408474069614
41876,246.2,119.67552765322966,,,,,,,2.061153470123145e-09,2.0,-2172.8728583984375,-300.0,41913.4796328125,3285000,8825.542424917221,372.21508229629427
41879,263.6666666666667,129.5160902453274,,,,,,,2.061153470123145e-09,2.0,-2194.6709716796877,-300.0,42115.2655625,3286000,8827.428815364838,372.2488245139352
41885,181.83333333333334,86.88676248279121,,,,,,,2.061153470123145e-09,2.0,-2217.0214765625,-300.0,41939.7161484375,3287000,8829.534673690796,372.2732988176845
41887,165.0,78.5719692921463,,,,,,,2.061153470123145e-09,2.0,-2213.9258002929687,-300.0,42034.177078125,3288000,8833.028207063675,372.2392732053796
41892,348.6,169.54423946981743,,,,,,,2.061153470123145e-09,2.0,-2231.95627734375,-300.0,41913.0482890625,3289000,8836.42868924141,372.2091939704608
41896,224.75,108.68873330188151,,,,,,,2.061153470123145e-09,2.0,-2253.9997685546873,-300.0,42588.1572890625,3290000,8838.310870409012,372.2430731662812
41900,277.0,133.42094639972316,,,,,,,2.061153470123145e-09,2.0,-2262.17366796875,-300.0,41884.0429296875,3291000,8839.957326173782,372.2868650345002
41903,332.0,159.67798279782346,,,,,,,2.061153470123145e-09,2.0,-2267.9391728515625,-300.0,42564.987296875,3292000,8841.823395967484,372.3213926101931
41905,337.5,165.2771701394655,,,,,,,2.061153470123145e-09,2.0,-2289.9051201171874,-300.0,42046.25615625,3293000,8844.24232006073,372.3326296172071
41909,326.5,158.33437088689575,,,,,,,2.061153470123145e-09,2.0,-2300.3172333984376,-300.0,42891.6717421875,3294000,8847.382936239243,372.3134879250723
41910,470.0,230.34596868547456,,,,,,,2.061153470123145e-09,2.0,-2305.27691015625,-300.0,42534.1009765625,3295000,8850.681973934174,372.28769598817206
41911,1000.0,484.8702690846948,,,,,,,2.061153470123145e-09,2.0,-2321.99127734375,-300.0,42463.5422109375,3296000,8852.341675758362,372.33086122578277
41913,568.5,276.7625888853803,,,,,,,2.061153470123145e-09,2.0,-2330.1822568359376,-300.0,42874.8504921875,3297000,8853.986337423325,372.37464282777387
41915,647.0,319.39532631108585,,,,,,,2.061153470123145e-09,2.0,-2338.818736328125,-300.0,43265.2198359375,3298000,8857.267891407013,372.34958233560883
41916,971.0,475.47315068320677,,,,,,,2.061153470123145e-09,2.0,-2352.0743857421876,-300.0,43204.1901484375,3299000,8860.58590555191,372.3230083388612
41918,402.5,196.44860151214857,,,,,,,2.061153470123145e-09,2.0,-2345.095134765625,-300.0,42331.5276796875,3300000,8864.019044160843,372.2916189100326
41920,529.0,256.242436314762,4925.156833384829,678.0,3321.31562195441,776.6152781448023,1475.783969933615,3300000.0,2.061153470123145e-09,2.0,-2355.754375,-300.0,42682.9304453125,3301000,8872.751682043076,372.03791093135817
41921,1000.0,485.1029321822638,,,,,,,2.061153470123145e-09,2.0,-2353.3371923828126,-300.0,42954.0640234375,3302000,8876.233361244202,372.00464043874024
41922,1000.0,496.5470591789289,,,,,,,2.061153470123145e-09,2.0,-2362.729650390625,-300.0,42040.2848203125,3303000,8879.671885251999,371.97320381689565
41923,1000.0,493.6203735775352,,,,,,,2.061153470123145e-09,2.0,-2372.99281640625,-300.0,42387.2053203125,3304000,8882.92754817009,371.9494482064794
41924,1000.0,490.9882539464877,,,,,,,2.061153470123145e-09,2.0,-2368.29112890625,-300.0,42672.810609375,3305000,8885.315219640732,371.9620427978057
41927,378.0,184.60241975333702,,,,,,,2.061153470123145e-09,2.0,-2372.353810546875,-300.0,42703.05278125,3306000,8886.925598144531,372.0071653002527
41930,358.3333333333333,173.8521118194868,,,,,,,2.061153470123145e-09,2.0,-2372.629501953125,-300.0,41793.0035625,3307000,8888.884171962738,372.0376974233637
41931,291.0,141.25339372967233,,,,,,,2.061153470123145e-09,2.0,-2368.2380009765625,-300.0,42122.98246875,3308000,8891.753685712814,372.030098552467
41933,632.0,310.65137060173674,,,,,,,2.061153470123145e-09,2.0,-2377.09883984375,-300.0,41090.750625,3309000,8895.103736162186,372.00240695873845
41934,958.0,473.02586051956075,,,,,,,2.061153470123145e-09,2.0,-2363.586724609375,-300.0,40882.93809375,3310000,8898.605278015137,371.96840365283697
41936,699.5,345.3004502471082,,,,,,,2.061153470123145e-09,2.0,-2370.6000888671874,-300.0,40845.718515625,3311000,8901.992849826813,371.9391888822305
41937,615.0,305.50444166223014,,,,,,,2.061153470123145e-09,2.0,-2366.7048134765623,-300.0,40996.735765625,3312000,8904.521263360977,371.9458803055178
41939,686.5,342.9997920177274,,,,,,,2.061153470123145e-09,2.0,-2358.80850390625,-300.0,40388.9379921875,3313000,8906.516193628311,371.9748471765097
41940,1000.0,500.3871204923563,,,,,,,2.061153470123145e-09,2.0,-2362.517671875,-300.0,40430.497609375,3314000,8908.251389503479,372.01464744302785
41941,1000.0,490.84878617650276,,,,,,,2.061153470123145e-09,2.0,-2355.0578564453126,-300.0,39766.817015625,3315000,8909.911217689514,372.05757936380803
41944,336.6666666666667,164.01180498299274,,,,,,,2.061153470123145e-09,2.0,-2351.9501259765625,-300.0,39799.3941953125,3316000,8912.237507343292,372.07266943545454
41945,533.0,264.54318373805125,,,,,,,2.061153470123145e-09,2.0,-2352.2671630859377,-300.0,40349.45425,3317000,8914.772762775421,372.0790297482943
41946,1000.0,496.8680976256015,,,,,,,2.061153470123145e-09,2.0,-2346.2204599609377,-300.0,40489.640203125,3318000,8916.397139549255,372.12339783327917
41950,380.0,186.16978288808772,,,,,,,2.061153470123145e-09,2.0,-2350.165791015625,-300.0,40079.05228125,3319000,8918.030939817429,372.1673564936014
41951,1000.0,503.12650308544943,,,,,,,2.061153470123145e-09,2.0,-2343.2551171875,-300.0,39085.3691015625,3320000,8919.705029726028,372.20961779965666
41952,1000.0,491.0834792112812,,,,,,,2.061153470123145e-09,2.0,-2335.1723984375,-300.0,39254.6142421875,3321000,8921.646936893463,372.2406886857125
41953,1000.0,492.6398455314809,,,,,,,2.061153470123145e-09,2.0,-2333.6145205078124,-300.0,38759.7463359375,3322000,8923.62201166153,372.27036237737974
41954,1000.0,491.9691446867644,,,,,,,2.061153470123145e-09,2.0,-2337.732482421875,-300.0,38472.1888515625,3323000,8925.587812900543,372.3004097497223
41955,1000.0,497.1482357535269,,,,,,,2.061153470123145e-09,2.0,-2326.7660205078123,-300.0,38594.7761796875,3324000,8927.528637886047,372.3314855461602
41956,1000.0,495.93584845084956,,,,,,,2.061153470123145e-09,2.0,-2324.3036416015625,-300.0,38206.8060625,3325000,8929.535449504852,372.3597961845118
41957,367.0,177.5216679028424,,,,,,,2.061153470123145e-09,2.0,-2319.47347265625,-300.0,37583.81875,3326000,8931.530394792557,372.388588851379
41959,757.0,376.3060050342402,,,,,,,2.061153470123145e-09,2.0,-2320.9442666015625,-300.0,37842.8564921875,3327000,8934.81465101242,372.36362811656215
41960,1000.0,492.2396593782137,,,,,,,2.061153470123145e-09,2.0,-2304.4979853515624,-300.0,38268.483703125,3328000,8938.242642641068,372.3326981663416
41961,1000.0,496.3728865042172,,,,,,,2.061153470123145e-09,2.0,-2311.3382451171874,-300.0,37473.2805234375,3329000,8941.296154499054,372.3173846920308
41962,502.0,248.3574717100231,,,,,,,2.061153470123145e-09,2.0,-2304.7689248046877,-300.0,36679.5810078125,3330000,8944.3586332798,372.30170843215893
41963,1000.0,500.63944028058523,,,,,,,2.061153470123145e-09,2.0,-2297.1310107421873,-300.0,35937.174375,3331000,8947.705281734467,372.27421949176033
41964,1000.0,494.1041972234262,,,,,,,2.061153470123145e-09,2.0,-2298.139978515625,-300.0,36903.2535625,3332000,8949.878718614578,372.2955477675776
41965,1000.0,488.8192874969099,,,,,,,2.061153470123145e-09,2.0,-2295.176158203125,-300.0,36657.920078125,3333000,8952.143765211105,372.31305566744356
41967,519.0,252.83214662500316,,,,,,,2.061153470123145e-09,2.0,-2287.2199462890626,-300.0,36961.8044296875,3334000,8954.128761529922,372.3421997597391
41970,460.0,224.6091045558196,,,,,,,2.061153470123145e-09,2.0,-2284.9775146484376,-300.0,36438.0428125,3335000,8956.096565246582,372.37204575721097
41971,1000.0,486.6576466846479,,,,,,,2.061153470123145e-09,2.0,-2288.36487109375,-300.0,36164.7629140625,3336000,8958.078004837036,372.40131177677637
41972,668.0,330.6234081182229,,,,,,,2.061153470123145e-09,2.0,-2285.2741650390626,-300.0,36104.313671875,3337000,8960.05135178566,372.4309012285923
41973,1000.0,493.2496275912388,,,,,,,2.061153470123145e-09,2.0,-2279.660302734375,-300.0,35214.74365625,3338000,8962.226732254028,372.45208135461695
41974,1000.0,489.43774165244866,,,,,,,2.061153470123145e-09,2.0,-2284.8313525390627,-300.0,35203.773765625,3339000,8964.241005897522,372.47994535212644
41977,372.3333333333333,179.34774057406992,,,,,,,2.061153470123145e-09,2.0,-2270.009886230469,-300.0,35389.3216953125,3340000,8967.539896249771,372.4544343980883
41983,217.33333333333334,103.7878871016655,,,,,,,2.061153470123145e-09,2.0,-2280.7051328125,-300.0,36144.393859375,3341000,8970.896456956863,372.4265480078169
41984,437.0,212.15302127887873,,,,,,,2.061153470123145e-09,2.0,-2279.7657548828124,-300.0,35330.1535625,3342000,8974.104212284088,372.40485745923763
41986,877.5,422.5591590228672,,,,,,,2.061153470123145e-09,2.0,-2271.1268916015624,-300.0,36165.6700859375,3343000,8977.157700300217,372.3895816031173
41988,88.0,38.60288524067694,,,,,,,2.061153470123145e-09,2.0,-2278.242302734375,-300.0,36027.4095234375,3344000,8980.209516525269,372.37438545797994
41993,258.2,124.28217718676126,,,,,,,2.061153470123145e-09,2.0,-2265.7343515625,-300.0,35784.0585078125,3345000,8983.553209066391,372.3471016595255
41994,1000.0,491.7880854305157,,,,,,,2.061153470123145e-09,2.0,-2266.5799111328124,-300.0,34786.9370078125,3346000,8987.018451213837,372.3148025303176
41997,307.0,150.38117967686145,,,,,,,2.061153470123145e-09,2.0,-2267.6407880859374,-300.0,35818.6410546875,3347000,8990.38940834999,372.2864325422224
41998,1000.0,499.48723334258653,,,,,,,2.061153470123145e-09,2.0,-2262.1624130859377,-300.0,35444.2638984375,3348000,8993.717883110046,372.25984220468507
41999,1000.0,494.84630916011383,,,,,,,2.061153470123145e-09,2.0,-2254.8911318359374,-300.0,35547.5294375,3349000,8997.152428627014,372.2288831457605
42001,792.0,385.50185895375284,,,,,,,2.061153470123145e-09,2.0,-2263.9717431640624,-300.0,35214.456296875,3350000,9000.575643539429,372.19841626514346
42003,522.0,257.22592323286796,4921.966367850101,628.8,3057.10476152904,544.0901718371734,1551.6529932180063,3350000.0,2.061153470123145e-09,2.0,-2261.8209262695314,-300.0,35220.700875,3351000,9009.11182641983,371.95675495701647
42004,562.0,277.6398269409602,,,,,,,2.061153470123145e-09,2.0,-2263.0557216796874,-300.0,35718.5685,3352000,9010.872090101242,371.9950706749338
42005,1000.0,488.03560985568555,,,,,,,2.061153470123145e-09,2.0,-2253.595802734375,-300.0,35486.348578125,3353000,9013.503571271896,371.99741182627145
42010,214.6,101.26380138918229,,,,,,,2.061153470123145e-09,2.0,-2248.8152998046876,-300.0,35567.166140625,3354000,9016.879504680634,371.9690385414321
42012,418.0,203.26631487079217,,,,,,,2.061153470123145e-09,2.0,-2256.3963818359375,-300.0,35252.62890625,3355000,9020.259055614471,371.9405373298842
42013,1000.0,487.94578631657873,,,,,,,2.061153470123145e-09,2.0,-2243.3165703125,-300.0,34470.5687265625,3356000,9023.58483839035,371.91427355146936
42014,605.0,294.93339277036625,,,,,,,2.061153470123145e-09,2.0,-2244.69091015625,-300.0,34790.01590625,3357000,9026.985234737396,371.88495524305114
42016,550.0,262.7700943129382,,,,,,,2.061153470123145e-09,2.0,-2244.859474609375,-300.0,34942.818,3358000,9030.217413425446,371.8625860555228
42020,307.5,149.15948274642375,,,,,,,2.061153470123145e-09,2.0,-2237.188386230469,-300.0,34796.7815546875,3359000,9032.773711919785,371.86805594027146
42023,357.0,171.3425899114959,,,,,,,2.061153470123145e-09,2.0,-2238.5550009765625,-300.0,34953.216359375,3360000,9035.293628931046,371.87502011459446
42024,1000.0,474.570922975682,,,,,,,2.061153470123145e-09,2.0,-2238.901759765625,-300.0,34537.0727265625,3361000,9038.611464262009,371.84915108798975
42025,778.0,370.17009967011325,,,,,,,2.061153470123145e-09,2.0,-2234.387439453125,-300.0,34305.979109375,3362000,9041.983772039413,371.82106103710726
42028,400.6666666666667,193.04271724202943,,,,,,,2.061153470123145e-09,2.0,-2228.1503916015627,-300.0,34482.59128125,3363000,9045.323509216309,371.7943306918132
