episode/count,episode/length,episode/return,eval/max_return,eval/mean_length,eval/mean_return,eval/min_return,eval/std_return,eval/step,loss/entropy,loss/policy,loss/value,step,time/elapsed_sec,time/fps,train/lr
9066,583.0,2076.0614082523343,,,,,,,4.277320837974548,-0.04958348459331319,425.45495758056643,1252000,1619.4406294822693,773.1064524423232,0.00028122
9068,487.0,2127.5763164643686,,,,,,,,,,1253000,1620.4961383342743,773.2199851386085,0.000281205
9070,491.0,2126.7997104772344,,,,,,,4.282232093811035,-0.026843581045977772,2075.7326751708983,1254000,1621.8508081436157,773.1907236494453,0.00028118999999999996
9072,509.5,2147.4244916368234,,,,,,,,,,1255000,1622.8875999450684,773.3129515824012,0.000281175
9075,251.66666666666666,965.4163263013661,,,,,,,4.280316638946533,-0.04532274967059493,822.3721092224121,1256000,1624.2292675971985,773.2898458713664,0.00028115999999999997
9079,310.5,1278.3155189236384,,,,,,,,,,1257000,1625.2822530269623,773.4041257504257,0.000281145
9080,846.0,3546.7769915381623,,,,,,,4.2815104722976685,-0.04574608181137592,763.250675201416,1258000,1626.6443631649017,773.3712595618356,0.00028113
9082,560.0,2375.567299216077,,,,,,,,,,1259000,1627.7137105464935,773.4775420533256,0.00028111499999999997
9086,242.5,860.2493212702857,,,,,,,4.283724069595337,-0.048151897336356345,735.2499343872071,1260000,1629.0911667346954,773.4373776794264,0.0002811
9089,359.6666666666667,1523.3644580118032,,,,,,,,,,1261000,1630.131962299347,773.5570059133888,0.000281085
9093,248.75,1016.927624513987,,,,,,,4.2750927090644835,-0.04126838438678533,1296.908836364746,1262000,1631.4879248142242,773.5270245066034,0.00028106999999999996
9096,256.3333333333333,840.2993965738351,,,,,,,,,,1263000,1632.5437860488892,773.6392804855388,0.00028105499999999994
9100,325.25,1374.8622807538757,,,,,,,4.257950019836426,-0.03279539983486757,2616.349365234375,1264000,1633.9026052951813,773.6079224695559,0.00028104
9102,481.5,2087.7127518003435,,,,,,,,,,1265000,1634.9570178985596,773.720645956753,0.00028102499999999996
9103,1000.0,4470.676568744083,,,,,,,4.25409414768219,-0.05008287753444165,575.4431571960449,1266000,1636.2874131202698,773.7027064125848,0.00028101
9105,387.5,1585.8622602143914,,,,,,,,,,1267000,1637.3283400535583,773.8215781194842,0.000280995
9109,273.0,1094.6468367090774,,,,,,,4.2532684922218325,-0.04143567611463368,863.562873840332,1268000,1638.8834545612335,773.6974807274947,0.00028097999999999996
9114,212.2,797.4289031047597,,,,,,,,,,1269000,1639.9424631595612,773.8076356380866,0.000280965
9117,284.6666666666667,1205.2989711314576,,,,,,,4.259742498397827,-0.04340409527067095,1121.5344070434571,1270000,1641.2817595005035,773.7854836006361,0.00028094999999999997
9120,335.3333333333333,1405.0443319734957,,,,,,,,,,1271000,1642.3320977687836,773.8995065168228,0.00028093499999999995
9121,349.0,1258.3816869240843,,,,,,,4.248020815849304,-0.04691464984789491,1159.2757934570313,1272000,1643.6859045028687,773.8704800688275,0.00028092
9124,591.6666666666666,2528.8550013044255,,,,,,,,,,1273000,1644.729207277298,773.987592831368,0.00028090499999999997
9126,361.0,1485.0281068593613,,,,,,,4.245478987693787,-0.045661192224361005,872.2163925170898,1274000,1646.0500600337982,773.9740308832655,0.00028089
9130,278.5,1187.6522403468255,,,,,,,,,,1275000,1647.1074316501617,774.0842980245895,0.000280875
9132,553.0,2438.1852752827745,,,,,,,4.247145175933838,-0.04893639249494299,462.4388458251953,1276000,1648.4498226642609,774.0605643292804,0.00028085999999999996
9134,311.0,1284.198204091724,,,,,,,,,,1277000,1649.5251114368439,774.1622065320665,0.000280845
9135,829.0,3596.957386868169,,,,,,,4.231893932819366,-0.05230319476104341,373.5549961090088,1278000,1650.8788237571716,774.1331353996346,0.00028083
9138,478.0,2020.8300648662027,,,,,,,,,,1279000,1651.9201929569244,774.2504785964265,0.000280815
9140,580.0,2529.4772437518563,,,,,,,4.20769966840744,-0.04446451489347965,727.8925857543945,1280000,1653.2580542564392,774.2288003403596,0.00028079999999999994
9141,448.0,1925.1064427898446,,,,,,,,,,1281000,1654.2969217300415,774.3470855645112,0.000280785
9146,339.8,1340.3569571900284,,,,,,,,,,1282000,1655.3367729187012,774.4647620795428,0.00028076999999999996
9149,240.66666666666666,985.7390907706667,,,,,,,4.2024205207824705,-0.032372736278921364,2061.805944824219,1283000,1656.685447216034,774.4379007831625,0.00028075499999999994
9153,271.0,1036.008507599055,,,,,,,,,,1284000,1657.7323336601257,774.5520636404805,0.00028073999999999997
9155,505.0,2160.505604085943,,,,,,,4.192260646820069,-0.042721024074126035,1195.7668960571289,1285000,1659.0740485191345,774.5284191184669,0.00028072499999999995
9157,444.5,1664.5991904407015,,,,,,,,,,1286000,1660.109300851822,774.6477893594946,0.00028071
9159,478.5,1869.1867266579004,,,,,,,4.18358268737793,-0.0391892165876925,1206.3815612792969,1287000,1661.4516685009003,774.6237970083345,0.00028069499999999997
9161,623.0,2725.21730139574,,,,,,,,,,1288000,1662.4776933193207,774.7472373168301,0.00028067999999999995
9165,189.5,760.2186247283231,,,,,,,4.176844429969788,-0.0375154172652401,1132.7212081909179,1289000,1663.827306985855,774.7198249409175,0.000280665
9168,297.0,1189.6201011745543,,,,,,,,,,1290000,1664.8780918121338,774.8315064894041,0.00028064999999999996
9170,578.5,2514.2603896353417,,,,,,,4.176244688034058,-0.04604919506236911,909.4932662963868,1291000,1666.216246843338,774.8093937061359,0.000280635
9173,380.3333333333333,1582.8319910074304,,,,,,,,,,1292000,1667.2650084495544,774.9217991454605,0.00028062
9177,183.5,751.3157367817844,,,,,,,4.167666494846344,-0.05031194039620459,769.4599319458008,1293000,1668.6473701000214,774.8791165640321,0.00028060499999999996
9180,354.6666666666667,1525.718585773426,,,,,,,,,,1294000,1669.7078652381897,774.985868450351,0.00028059
9184,295.5,1141.8176517763375,,,,,,,4.1552229762077335,-0.04809942841529846,698.100936126709,1295000,1671.0506656169891,774.9615416489225,0.000280575
9189,198.0,317.10671565688943,,,,,,,,,,1296000,1672.101458311081,775.0725851941036,0.00028056
9191,587.0,2537.068716176371,,,,,,,4.149406921863556,-0.018683527037501334,20918.499914550783,1297000,1673.4652054309845,775.0385223372305,0.000280545
9193,440.5,1838.2484637440662,,,,,,,,,,1298000,1674.5079991817474,775.153060262639,0.00028052999999999997
9196,257.0,1028.9817196645274,,,,,,,4.158576345443725,-0.045236465008929375,874.090951538086,1299000,1675.861487865448,775.123725561915,0.000280515
9198,607.5,2627.105698532738,,,,,,,,,,1300000,1676.9089646339417,775.2358818618288,0.0002805
9200,411.5,1718.4796182091766,4825.375108583729,840.5,3976.2148775350834,1409.8251148233674,1113.2304109840588,1300000.0,4.161069703102112,-0.04460355305345729,1120.6313934326172,1301000,1684.2532005310059,772.4491778254154,0.00028048499999999997
9203,308.0,1305.7188189635601,,,,,,,,,,1302000,1685.2937161922455,772.5656290594499,0.00028046999999999995
9209,201.0,817.8961248783186,,,,,,,4.155606961250305,-0.047758520592469725,748.1378257751464,1303000,1686.6235148906708,772.5494092168294,0.000280455
9212,383.6666666666667,1617.0753362459739,,,,,,,,,,1304000,1687.6494550704956,772.672308270043,0.00028043999999999996
9214,463.0,1979.119801662976,,,,,,,4.14436262845993,-0.04891481841914356,1084.4394607543945,1305000,1688.9955568313599,772.6485689803976,0.00028042499999999995
9216,290.5,1057.084469751549,,,,,,,,,,1306000,1690.041523694992,772.762078143885,0.00028041
9218,706.0,3061.1264283639794,,,,,,,4.135173213481903,-0.05073529750807211,802.9339309692383,1307000,1691.3722167015076,772.7453407913337,0.00028039499999999996
9220,376.5,1580.5425348283802,,,,,,,,,,1308000,1692.4076199531555,772.8634547486878,0.00028038
9222,419.0,1878.3139786840375,,,,,,,4.120651280879974,-0.048371007235255094,619.8806922912597,1309000,1693.7487926483154,772.8418793162774,0.000280365
9225,452.0,1939.3950435105098,,,,,,,,,,1310000,1694.793307542801,772.955613035377,0.00028034999999999996
9228,293.6666666666667,1223.3971159137475,,,,,,,4.11580708026886,-0.04730770876049064,668.567903137207,1311000,1696.145928144455,772.9287782650896,0.000280335
9231,412.3333333333333,1665.7375432917258,,,,,,,,,,1312000,1697.2031135559082,773.0365266954719,0.00028031999999999997
9234,292.6666666666667,1225.1064692251828,,,,,,,4.0956204533576965,-0.04831814600620419,639.3043601989746,1313000,1698.5344803333282,773.019338260552,0.00028030499999999995
9237,329.3333333333333,1306.155761818064,,,,,,,,,,1314000,1699.5774366855621,773.1333516421014,0.00028029
9239,456.5,1911.273563133222,,,,,,,4.094100344181061,-0.04222053906414658,752.019320678711,1315000,1700.9085147380829,773.1162426466495,0.00028027499999999997
9242,267.3333333333333,1118.5448327099673,,,,,,,,,,1316000,1701.9470036029816,773.2320672818008,0.00028026
9244,645.5,2706.6520609827976,,,,,,,4.088082599639892,-0.0432085023727268,535.9610092163086,1317000,1703.2885410785675,773.2101568452052,0.000280245
9247,318.6666666666667,1275.912939839222,,,,,,,,,,1318000,1704.3238706588745,773.3271960161389,0.00028022999999999996
9251,286.0,1157.1259581243075,,,,,,,4.085805130004883,-0.04699561449233443,807.3092094421387,1319000,1705.6737506389618,773.3014590310075,0.000280215
9254,348.6666666666667,1446.11125970869,,,,,,,,,,1320000,1706.7126679420471,773.416653426294,0.0002802
9258,230.25,896.4096678375638,,,,,,,4.086801695823669,-0.049926356982905415,774.7456207275391,1321000,1708.070562839508,773.3872526928634,0.000280185
9259,1000.0,4363.09416900161,,,,,,,,,,1322000,1709.1335780620575,773.4913274005077,0.00028016999999999994
9264,213.0,839.5866249943623,,,,,,,,,,1323000,1710.1602864265442,773.6116962255434,0.000280155
9266,451.0,1946.3360901715714,,,,,,,4.084951150417328,-0.04346982014831156,1215.3568435668944,1324000,1711.496526479721,773.591987781161,0.00028013999999999996
9269,291.6666666666667,1159.9808519022417,,,,,,,,,,1325000,1712.524310350418,773.7116442620762,0.000280125
9270,808.0,3548.637539758913,,,,,,,4.0781898379325865,-0.05228134742937982,608.9249153137207,1326000,1713.9350419044495,773.658258673915,0.00028010999999999997
9274,266.25,1096.9318362975307,,,,,,,,,,1327000,1714.9638087749481,773.7772617766886,0.00028009499999999995
9278,336.5,1329.2174299279686,,,,,,,4.0806437015533445,-0.04972713615279645,609.8803443908691,1328000,1716.3052220344543,773.7551473658225,0.00028008
9279,798.0,3303.61510446928,,,,,,,,,,1329000,1717.3498995304108,773.8667585233501,0.00028006499999999997
9282,345.3333333333333,1398.226104339538,,,,,,,4.071614289283753,-0.04780833481345326,817.8598014831543,1330000,1718.6871755123138,773.8464677864066,0.00028004999999999995
9285,395.3333333333333,1658.9364792154156,,,,,,,,,,1331000,1719.7482724189758,773.9504794662956,0.000280035
9287,448.0,1825.1093967486063,,,,,,,4.062935853004456,-0.04609720618464053,814.9152748107911,1332000,1721.0886886119843,773.9287398804679,0.00028001999999999997
9290,361.6666666666667,1495.9011153028675,,,,,,,,,,1333000,1722.1175780296326,774.0470319832384,0.000280005
9294,243.0,950.3437425610302,,,,,,,4.054674696922302,-0.04808194767683745,858.2584075927734,1334000,1723.4725902080536,774.0186920170065,0.00027999
9296,433.5,1821.613246056495,,,,,,,,,,1335000,1724.5121881961823,774.1319598305611,0.00027997499999999996
9301,224.2,927.7400419863358,,,,,,,4.044336342811585,-0.04982331364881247,651.9607566833496,1336000,1725.840969324112,774.1153581046435,0.00027996
9303,350.5,1106.632238813055,,,,,,,,,,1337000,1726.8847079277039,774.2265559838252,0.000279945
9308,269.2,1100.623284037784,,,,,,,4.029013979434967,-0.03646277945954353,2292.5322143554686,1338000,1728.214938879013,774.2092548209764,0.00027993
9310,510.0,2211.465993155288,,,,,,,,,,1339000,1729.2697865962982,774.3152690104754,0.000279915
9315,179.4,720.5488553498835,,,,,,,4.0188950300216675,-0.04951544186915271,624.844017791748,1340000,1730.591046333313,774.3019373867228,0.0002799
9318,280.3333333333333,1176.6172403638577,,,,,,,,,,1341000,1731.624172925949,774.4174636544221,0.00027988499999999995
9321,249.0,1007.5375752905389,,,,,,,4.013624083995819,-0.04834241145290434,746.8842597961426,1342000,1732.9691078662872,774.3934925951065,0.00027986999999999993
9323,623.5,2698.5730746503987,,,,,,,,,,1343000,1734.012834072113,774.5040714872518,0.00027985499999999997
9327,209.0,820.5315468355265,,,,,,,4.006700813770294,-0.04848427197430283,800.4084129333496,1344000,1735.359696149826,774.4792062313535,0.00027983999999999995
9328,1000.0,4440.590716783482,,,,,,,,,,1345000,1736.4015090465546,774.5904348692543,0.000279825
9331,461.6666666666667,1990.2760024612187,,,,,,,4.015169680118561,-0.0468234718311578,566.4999794006347,1346000,1737.7518417835236,774.5639898839336,0.00027980999999999997
9333,336.5,1463.627851664233,,,,,,,,,,1347000,1738.7794439792633,774.6813459660755,0.00027979499999999995
9336,462.0,1984.4853924692845,,,,,,,4.018182277679443,-0.04397834565024823,507.8509994506836,1348000,1740.264571428299,774.5948645576615,0.00027978
9338,204.5,835.2045181896449,,,,,,,,,,1349000,1741.306711435318,774.7055651603451,0.00027976499999999996
9340,622.5,2720.6522711743414,,,,,,,4.002316725254059,-0.04758773853536695,610.4881996154785,1350000,1742.6585006713867,774.678457930737,0.00027975
9344,294.75,1239.5299199235603,4822.770995230488,719.4,3387.2304999770313,1075.5008357336344,1578.755009696759,1350000.0,,,,1351000,1748.8344585895538,772.5145129457194,0.000279735
9349,234.4,855.7645482840499,,,,,,,3.989687353372574,-0.047641181480139495,619.2185363769531,1352000,1750.1864433288574,772.4891283173773,0.00027971999999999996
9351,327.5,1362.987047755127,,,,,,,,,,1353000,1751.239364862442,772.5956983077963,0.000279705
9352,747.0,3301.7170549968077,,,,,,,3.993428111076355,-0.04817888542311266,788.0815910339355,1354000,1752.7170128822327,772.5148954727337,0.00027969
9354,650.5,2877.3870196763114,,,,,,,,,,1355000,1753.7506291866302,772.6298012097841,0.000279675
9356,403.0,1695.9102161334254,,,,,,,3.9918825328350067,-0.04090658078202978,1160.0329040527345,1356000,1755.1135177612305,772.5995989875757,0.00027966
9358,636.0,2807.854856444272,,,,,,,,,,1357000,1756.1436007022858,772.7158527681521,0.00027964499999999997
9360,521.5,2281.1164736172022,,,,,,,3.9919621646404266,-0.04714424156118184,781.4958724975586,1358000,1757.4757204055786,772.699152672567,0.00027963
9363,377.0,1627.6009359853967,,,,,,,,,,1359000,1758.5859508514404,772.7799709431455,0.000279615
9366,315.0,1317.2280621545997,,,,,,,3.984107458591461,-0.04868441708385944,686.5426445007324,1360000,1759.9217674732208,772.7616222126726,0.00027959999999999997
9370,260.75,1052.853797530881,,,,,,,,,,1361000,1760.9685711860657,772.8701251512542,0.000279585
9373,219.33333333333334,872.50318106741,,,,,,,3.971541464328766,-0.03894987292587757,639.3613494873047,1362000,1762.2925901412964,772.8569067471357,0.00027957
9376,311.0,1341.8285917760734,,,,,,,,,,1363000,1763.3129580020905,772.9767956474033,0.00027955499999999996
9379,295.6666666666667,1237.086868143462,,,,,,,3.9548076927661895,-0.04820410655811429,826.5193946838378,1364000,1764.634515285492,772.9645930558742,0.00027953999999999994
9383,393.0,1462.0781566094267,,,,,,,,,,1365000,1765.66690659523,773.0789963278839,0.000279525
9385,282.5,1224.7560844639768,,,,,,,,,,1366000,1766.6822452545166,773.2007290327456,0.00027950999999999996
9388,405.0,1510.6351066742002,,,,,,,3.9462828040122986,-0.03041401894297451,2791.9682907104493,1367000,1768.021460533142,773.1806601418655,0.000279495
9391,348.3333333333333,1358.7233245125847,,,,,,,,,,1368000,1769.054024219513,773.2946429397748,0.00027948
9394,359.0,1463.0347430252596,,,,,,,3.9399565279483797,-0.0368314735358581,1601.7621459960938,1369000,1770.3766813278198,773.2817622593295,0.00027946499999999995
9398,236.25,965.6987999506832,,,,,,,,,,1370000,1771.434000968933,773.3847263012011,0.00027945
9400,462.5,1738.4170686916823,,,,,,,3.944317638874054,-0.04808564335107803,758.6490997314453,1371000,1772.7666301727295,773.3674453621776,0.00027943499999999997
9401,901.0,3942.728675639449,,,,,,,,,,1372000,1773.8227279186249,773.4707524070811,0.00027941999999999995
9404,376.3333333333333,1541.3016760823978,,,,,,,3.9336023688316346,-0.037479949661064896,1838.3078353881835,1373000,1775.1718409061432,773.4462480540177,0.000279405
9407,353.3333333333333,1526.0844505580299,,,,,,,,,,1374000,1776.261549949646,773.5347308727988,0.00027938999999999997
9409,432.0,1821.1242685199893,,,,,,,3.917089527845383,-0.047565050970297305,719.6171440124511,1375000,1777.6297454833984,773.5019080849653,0.000279375
9410,642.0,2777.5490077275163,,,,,,,,,,1376000,1778.6683325767517,773.6124688331257,0.00027936
9413,514.3333333333334,2213.057638008389,,,,,,,3.9042596995830534,-0.052891321468632665,646.0266189575195,1377000,1780.0158231258392,773.5886288818974,0.00027934499999999996
9415,440.5,1903.4998862163889,,,,,,,,,,1378000,1781.0580036640167,773.6974299349935,0.00027933
9416,354.0,1556.4182175312337,,,,,,,3.9055117547512053,-0.045422831922769545,589.5959831237793,1379000,1782.3941230773926,773.6784935192042,0.000279315
9419,585.0,2624.9648218008806,,,,,,,,,,1380000,1783.425151348114,773.7919356788482,0.0002793
9421,387.0,1475.9172715048678,,,,,,,3.9056516528129577,-0.049581016891170296,294.77750358581545,1381000,1784.7517955303192,773.777061582757,0.00027928499999999994
9423,642.0,2391.358015760078,,,,,,,,,,1382000,1785.8044850826263,773.8809100012184,0.00027927
9424,192.0,815.5500516767175,,,,,,,3.9037764251232145,-0.028078598261345178,3860.9420166015625,1383000,1787.1395018100739,773.8623641854774,0.00027925499999999995
9426,914.0,3483.36845548004,,,,,,,,,,1384000,1788.1658391952515,773.9774296453718,0.00027924
9430,216.25,664.3189040215318,,,,,,,3.8793178379535673,-0.03348447988973931,4314.7901062011715,1385000,1789.4935991764069,773.9619748499965,0.00027922499999999997
9432,490.0,2064.776333704729,,,,,,,,,,1386000,1790.5380489826202,774.0690016542917,0.00027920999999999995
9434,474.0,1764.5282193188064,,,,,,,3.8708457171916963,-0.030522736115381123,2198.9873901367187,1387000,1791.8689110279083,774.052159431878,0.000279195
9437,380.3333333333333,1662.6129710810558,,,,,,,,,,1388000,1792.8987984657288,774.165279818236,0.00027917999999999997
9438,448.0,2042.4171148673358,,,,,,,3.8651490211486816,-0.047966365702450275,799.1078125,1389000,1794.2422533035278,774.142955023268,0.00027916499999999995
9442,328.5,1391.1793163300576,,,,,,,,,,1390000,1795.2966964244843,774.2452836727914,0.00027915
9443,933.0,4141.534373091977,,,,,,,3.86770036816597,-0.040153058210853486,1793.8622955322267,1391000,1796.6541764736176,774.216885038046,0.00027913499999999996
9444,426.0,1835.6243211544654,,,,,,,,,,1392000,1797.7224173545837,774.3130900310964,0.00027912
9447,525.0,2277.538996120534,,,,,,,3.8785502672195435,-0.047536155208945274,744.1552291870117,1393000,1799.0476877689362,774.2985410950998,0.000279105
9449,627.0,2754.674446828555,,,,,,,,,,1394000,1800.0980024337769,774.4022814953839,0.00027908999999999996
9450,939.0,4245.283248171334,,,,,,,3.883907586336136,-0.04574147970415652,548.6549041748046,1395000,1801.448557138443,774.3768171853452,0.000279075
9452,583.5,2343.6147309473627,,,,,,,,,,1396000,1802.4871907234192,774.4853928419444,0.00027906
9454,477.5,2033.6165653232615,,,,,,,3.8840478479862215,-0.02862515702145174,1674.0333786010742,1397000,1803.8316371440887,774.4625225732243,0.000279045
9457,339.0,1348.3456237504045,,,,,,,,,,1398000,1804.8712356090546,774.5704914668022,0.00027903
9459,526.5,2231.2134028080163,,,,,,,3.8742092907428742,-0.045221597561612724,632.8284072875977,1399000,1806.2281470298767,774.5422427950124,0.00027901499999999997
9461,399.0,1648.1357331171205,,,,,,,,,,1400000,1807.2880778312683,774.6413076989858,0.00027899999999999995
9464,373.3333333333333,1584.2876089933604,4918.516509200175,868.2,4216.417583621174,2241.213564472034,1052.0152525058993,1400000.0,3.8642454504966737,-0.04559429587097839,752.1039955139161,1401000,1814.8986582756042,771.9439284456449,0.000278985
9466,470.0,1998.8190416913783,,,,,,,,,,1402000,1815.9438512325287,772.0503026833268,0.00027896999999999997
9468,534.0,2219.1509699021744,,,,,,,3.859752267599106,-0.041184824891388416,688.2369140625,1403000,1817.2851111888885,772.0307569581867,0.00027895499999999995
9470,520.5,2308.768754836982,,,,,,,,,,1404000,1818.3151772022247,772.1433652444587,0.00027894
9473,241.0,920.5427842826642,,,,,,,3.85178582072258,-0.04565233585308306,766.9395950317382,1405000,1819.6599836349487,772.1222715429369,0.00027892499999999996
9474,727.0,3219.6559681252293,,,,,,,,,,1406000,1820.7269265651703,772.2190403656198,0.00027890999999999994
9476,722.5,3154.003072630432,,,,,,,3.8473173677921295,-0.04529946469701827,751.5841918945313,1407000,1822.076167345047,772.1960394499557,0.000278895
9479,305.3333333333333,1298.8768623776969,,,,,,,,,,1408000,1823.0903370380402,772.314992512969,0.00027887999999999996
9481,402.0,1721.1974267334153,,,,,,,,,,1409000,1824.1446974277496,772.4167945595815,0.000278865
9484,470.6666666666667,2031.9335067919599,,,,,,,3.840558499097824,-0.048166799190221356,687.9536460876465,1410000,1825.4853773117065,772.3973128047899,0.00027885
9485,1000.0,4590.185246569947,,,,,,,,,,1411000,1826.5232090950012,772.5059243562073,0.00027883499999999996
9487,361.5,1503.1466953463037,,,,,,,3.8422511756420135,-0.04638294426258653,534.033674621582,1412000,1827.863904953003,772.4863958273221,0.00027882
9490,361.6666666666667,1524.8420449977064,,,,,,,,,,1413000,1828.8958721160889,772.5972930132515,0.00027880499999999997
9493,350.0,1506.7418412817642,,,,,,,3.830759173631668,-0.04685860862955451,636.2102783203125,1414000,1830.2261164188385,772.5821346964174,0.00027879
9496,357.6666666666667,1545.626822020341,,,,,,,,,,1415000,1831.260487318039,772.6918206335185,0.000278775
9497,210.0,871.380929051426,,,,,,,3.8248992264270782,-0.047996182716451584,539.4662437438965,1416000,1832.5914063453674,772.6763287752441,0.00027875999999999997
9499,900.0,3997.84579197686,,,,,,,,,,1417000,1833.6223549842834,772.7872624088648,0.000278745
9502,188.66666666666666,771.0745712471335,,,,,,,3.8191821336746217,-0.04608543675858527,385.37169723510743,1418000,1834.9687600135803,772.7651995500488,0.00027873
9504,677.5,2941.8745267470895,,,,,,,,,,1419000,1836.027384519577,772.8642894786135,0.00027871499999999996
9505,948.0,4260.950701095209,,,,,,,3.8127139508724213,-0.04849042287096381,496.46987533569336,1420000,1837.3702456951141,772.8436896847567,0.0002787
9508,337.3333333333333,1416.4590602387261,,,,,,,,,,1421000,1838.4277448654175,772.9430781104887,0.000278685
9509,708.0,3084.528886741041,,,,,,,3.8084125399589537,-0.042508128919871525,742.1885643005371,1422000,1839.797239780426,772.91125850896,0.00027867
9512,431.3333333333333,1804.3650003958107,,,,,,,,,,1423000,1840.8416240215302,773.0159843361716,0.00027865499999999994
9513,1000.0,4523.680336625176,,,,,,,3.7997017383575438,-0.04409067715751007,468.55939331054685,1424000,1842.196415901184,772.990321612038,0.00027864
9514,625.0,2557.265035401992,,,,,,,,,,1425000,1843.246993780136,773.0922685936983,0.00027862499999999996
9515,1000.0,4502.076026004814,,,,,,,3.8039913296699526,-0.04167011205572635,883.261759185791,1426000,1844.5828521251678,773.074518369878,0.00027861
9519,343.0,1463.1942553974152,,,,,,,,,,1427000,1845.7115516662598,773.1435601146571,0.00027859499999999997
9521,451.5,1973.6466777026785,,,,,,,3.8053406357765196,-0.0420207413029857,783.2162818908691,1428000,1847.0373594760895,773.1300033936785,0.00027857999999999995
9524,389.0,1625.5691363107308,,,,,,,,,,1429000,1848.0844404697418,773.2330670111481,0.000278565
9525,757.0,3260.721730284957,,,,,,,3.7954190254211424,-0.04245254734996706,862.7718063354492,1430000,1849.44189620018,773.2062320736026,0.00027854999999999997
9527,551.5,2439.0996725701834,,,,,,,,,,1431000,1850.4791643619537,773.3132193862932,0.00027853499999999995
9530,372.6666666666667,1522.7562034403193,,,,,,,3.7893528819084166,-0.04795468398369849,512.3818801879883,1432000,1851.8533737659454,773.279364493028,0.00027852
9531,692.0,2993.185591363719,,,,,,,,,,1433000,1852.877917289734,773.3914828539253,0.00027850499999999996
9533,583.5,2560.8620917089943,,,,,,,3.7857501327991487,-0.04622259938623756,776.1646957397461,1434000,1854.2270185947418,773.3680857950079,0.00027849
9538,257.4,1012.0877975929686,,,,,,,,,,1435000,1855.2809040546417,773.4677788489415,0.000278475
9541,234.33333333333334,949.0200167020944,,,,,,,3.7988137125968935,-0.0475125722005032,865.7432037353516,1436000,1856.636238336563,773.4417600760456,0.00027845999999999996
9542,1000.0,4630.050275985489,,,,,,,,,,1437000,1857.6776530742645,773.5464748805658,0.000278445
9543,639.0,2684.8887078203015,,,,,,,3.8008399605751038,-0.0455941563937813,272.16489906311034,1438000,1859.0361754894257,773.5191057384453,0.00027843
9544,1000.0,4312.339186404702,,,,,,,,,,1439000,1860.0789260864258,773.6230865362425,0.000278415
9547,539.0,2436.5500302599175,,,,,,,3.796148782968521,-0.04722117252531462,393.06029624938964,1440000,1861.4101779460907,773.6070303370312,0.0002784
9549,513.5,2268.604605965331,,,,,,,,,,1441000,1862.4605481624603,773.7076639941279,0.00027838499999999997
9551,389.0,1629.084823974391,,,,,,,3.801344358921051,-0.044501059548929335,544.5284149169922,1442000,1863.8314180374146,773.675122140823,0.00027836999999999995
9554,319.0,1369.4687510253227,,,,,,,,,,1443000,1864.8753898143768,773.778241635561,0.000278355
9555,1000.0,4405.915710364704,,,,,,,3.7964719772338866,-0.04014653090853244,716.363932800293,1444000,1866.2227146625519,773.7554519376334,0.00027833999999999997
9556,508.0,2284.8468037566663,,,,,,,,,,1445000,1867.249647140503,773.8654561873212,0.00027832499999999995
9559,564.3333333333334,2494.6420741134,,,,,,,3.8001781582832335,-0.0411630810238421,663.3481658935547,1446000,1868.6564011573792,773.8180219244153,0.00027831
9560,788.0,3526.9488957866397,,,,,,,,,,1447000,1869.7044434547424,773.9191106195955,0.00027829499999999996
9561,351.0,1575.0931816411876,,,,,,,3.8002590894699098,-0.04170865405467339,499.5296169281006,1448000,1871.0412583351135,773.9006254134966,0.00027827999999999994
9563,820.0,3765.4912928859094,,,,,,,,,,1449000,1872.1028473377228,773.9959383431267,0.000278265
9567,300.75,1310.597083353758,,,,,,,3.803131330013275,-0.04894419808406383,458.88014526367186,1450000,1873.4707760810852,773.9645680692715,0.00027824999999999996
9569,473.5,2065.9120826311137,4916.69935997263,786.8,3683.884167896011,418.5434221800337,1816.832516791106,1450000.0,,,,1451000,1880.263070821762,771.7005255896696,0.000278235
9571,560.0,2522.1641857259287,,,,,,,,,,1452000,1881.2974660396576,771.8077689524682,0.00027822
9572,391.0,1720.3673261984977,,,,,,,3.8041357338428496,-0.04484414431499317,585.6478126525878,1453000,1882.6303822994232,771.7924950437283,0.00027820499999999996
9576,355.25,1502.4889043844078,,,,,,,,,,1454000,1883.6847915649414,771.8913517330228,0.00027819
9577,889.0,3811.789373862781,,,,,,,3.8146396398544313,-0.0461731682298705,753.9772819519043,1455000,1885.0198798179626,771.8751486804002,0.00027817499999999997
9580,428.0,1902.9140927631963,,,,,,,,,,1456000,1886.0587003231049,771.9802144814313,0.00027816
9582,456.5,2018.201294311387,,,,,,,3.8249595046043394,-0.04700952846324071,550.6441230773926,1457000,1887.3818035125732,771.9688709981217,0.000278145
9584,503.0,2228.0667614082527,,,,,,,,,,1458000,1888.4764213562012,772.0509419720177,0.00027812999999999997
9585,188.0,740.5964057406061,,,,,,,3.822937971353531,-0.04350120187737048,464.29345245361327,1459000,1889.8339984416962,772.0254801231486,0.000278115
9587,851.0,3849.7893406889552,,,,,,,,,,1460000,1890.8611497879028,772.134960921783,0.0002781
9589,570.5,2534.253026505494,,,,,,,3.810064059495926,-0.044424222700763495,584.2085784912109,1461000,1892.1848769187927,772.1232834177767,0.00027808499999999996
